,Main Road,,2,2,,Freehold,1130 sqft,,
59.3 Lac ,5200,visakhapatnam,900 sqft,Ready to Move,2 out of 5,New Property,Unfurnished,South,Main Road,,2,2,,Freehold,,,
42 Lac ,3818,visakhapatnam,980 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,,,,2,1,,,,,
54.5 Lac ,3426,visakhapatnam,,Ready to Move,1 out of 6,New Property,Unfurnished,North,"Garden/Park, Main Road",Fames Royal Residency,3,2,1 Covered,Freehold,1590 sqft,,
42.5 Lac ,3885,visakhapatnam,,Ready to Move,1 out of 5,Resale,Semi-Furnished,West,,,1,,1 Covered,Freehold,1094 sqft,,
39 Lac ,3714,visakhapatnam,800 sqft,Ready to Move,3 out of 5,Resale,Unfurnished,East,Main Road,,2,2,,Freehold,,,
17 Lac ,,visakhapatnam,640 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,,,Vasanth Vihar,1,1,,,,,
42 Lac ,3818,visakhapatnam,980 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,North - East,"Garden/Park, Main Road",Jaya Residency,2,1,,Freehold,,,
61 Lac ,3200,visakhapatnam,1800 sqft,Ready to Move,3 out of 5,New Property,Unfurnished,East,Main Road,,3,2,1 Covered,Freehold,,,
96.2 Lac ,5200,visakhapatnam,1850 sqft,Ready to Move,2 out of 5,New Property,Semi-Furnished,North,Main Road,,2,3,1 Covered,Freehold,,,
1.05 Cr ,4700,visakhapatnam,2250 sqft,Ready to Move,3 out of 5,New Property,Unfurnished,North,"Garden/Park, Main Road",,2,1,,Freehold,,,
25 Lac ,,visakhapatnam,725 sqft,Ready to Move,Ground out of 3,Resale,Unfurnished,East,,,2,1,,,,,
30 Lac ,2871,visakhapatnam,900 sqft,Ready to Move,1 out of 6,Resale,Unfurnished,,,Anusha Green Valley,2,2,,,,,
40 Lac ,3828,visakhapatnam,,Ready to Move,1 out of 5,Resale,Unfurnished,West,"Pool, Main Road",Suvarna Srinivasam,2,1,,,1045 sqft,,
35 Lac ,3271,visakhapatnam,,Ready to Move,2 out of 4,Resale,Furnished,,,,2,,,,1070 sqft,,
50 Lac ,3663,visakhapatnam,,Ready to Move,3 out of 7,Resale,Semi-Furnished,,,,2,,,,1365 sqft,,
90 Lac ,6000,visakhapatnam,1500 sqft,Ready to Move,1 out of 5,Resale,Semi-Furnished,North,Main Road,,3,3,,Freehold,,,
2.50 Cr ,10417,visakhapatnam,,Ready to Move,7 out of 7,Resale,Semi-Furnished,,,,3,,,,2400 sqft,,
1 Cr ,7463,visakhapatnam,,Ready to Move,2 out of 5,Resale,Furnished,,,,3,,,,1340 sqft,,
95 Lac ,7917,visakhapatnam,,Ready to Move,4 out of 6,Resale,Unfurnished,,,,3,,,,1200 sqft,,
50 Lac ,3876,visakhapatnam,1290 sqft,Ready to Move,1 out of 5,Resale,Semi-Furnished,North,Main Road,,2,2,,Freehold,,,
43 Lac ,4300,visakhapatnam,1035 sqft,Ready to Move,3 out of 5,Resale,Semi-Furnished,West,Main Road,Bhoomatha Sai Prashanth Nilayam,2,2,,Freehold,,,
35 Lac ,3182,visakhapatnam,,Ready to Move,3 out of 5,New Property,Unfurnished,East,"Garden/Park, Main Road",,2,2,,Freehold,1100 sqft,,
50 Lac ,4480,visakhapatnam,850 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,,,,2,1,,,,,
Call for Price,,visakhapatnam,1146 sqft,Ready to Move,4 out of 5,Resale,,South,Main Road,Bhoomatha Radhika Residency,,,1 Covered,Freehold,,,
49.5 Lac ,5323,visakhapatnam,930 sqft,Ready to Move,2 out of 4,Resale,Unfurnished,South,Main Road,,2,2,,,,,
35 Lac ,3333,visakhapatnam,,Ready to Move,4 out of 5,Resale,Furnished,West,Main Road,,2,2,,Freehold,1050 sqft,,
36 Lac ,,visakhapatnam,900 sqft,Ready to Move,4 out of 5,Resale,Unfurnished,,,,2,1,,,,,
68 Lac ,6267,visakhapatnam,,Ready to Move,1 out of 4,Resale,Semi-Furnished,,,,2,,,,1085 sqft,,
52.4 Lac ,3600,visakhapatnam,1164 sqft,Ready to Move,4 out of 5,Resale,Unfurnished,East,Main Road,,3,2,,Freehold,,,
45 Lac ,4286,visakhapatnam,,Ready to Move,1 out of 5,Resale,Unfurnished,East,,,2,,,,1050 sqft,,
23 Lac ,2233,visakhapatnam,,Ready to Move,2 out of 3,Resale,Unfurnished,West,Main Road,,2,1,1 Covered,Freehold,1030 sqft,,
2.30 Cr ,9897,visakhapatnam,1976 sqft,Ready to Move,5 out of 7,Resale,Semi-Furnished,West,,Clover Majestic Towers,4,2,2 Covered,Freehold,,,
72 Lac ,6000,visakhapatnam,1200 sqft,Ready to Move,1 out of 5,Resale,Semi-Furnished,East,Main Road,,2,2,,Freehold,,,
49 Lac ,3920,visakhapatnam,1180 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,,,,3,1,,,,,
65 Lac ,4815,visakhapatnam,,Ready to Move,3 out of 6,Resale,Semi-Furnished,,,,2,,,,1350 sqft,,
53 Lac ,4732,visakhapatnam,1120 sqft,Ready to Move,3 out of 5,Resale,Unfurnished,West,,Srinivasa Habitat,2,2,,Freehold,,,
81 Lac ,6480,visakhapatnam,1250 sqft,Ready to Move,2 out of 4,Resale,Furnished,West,,,2,2,,,,,
38 Lac ,3455,visakhapatnam,,Ready to Move,3 out of 3,Resale,Unfurnished,,Main Road,,2,1,,Freehold,1100 sqft,,
1.28 Cr ,,visakhapatnam,1350 sqft,Ready to Move,3 out of 4,Resale,Semi-Furnished,North,Main Road,MK Bliss,2,2,,Freehold,,,
34.8 Lac ,3203,visakhapatnam,1000 sqft,Ready to Move,2 out of 5,New Property,Semi-Furnished,East,Main Road,,2,1,,Freehold,,,
98 Lac ,5976,visakhapatnam,1250 sqft,Ready to Move,14 out of 17,Resale,Unfurnished,West,,Shriram Panorama Hills,3,2,1 Covered,Freehold,,,
41 Lac ,,visakhapatnam,1140 sqft,Ready to Move,1 out of 5,Resale,Furnished,East,"Garden/Park, Main Road",,2,2,101 Covered,Freehold,,,
37 Lac ,3195,visakhapatnam,,Ready to Move,6 out of 8,Resale,Semi-Furnished,,Garden/Park,Novus Florence Village,2,,1 Covered,,1158 sqft,,
89 Lac ,5973,visakhapatnam,1250 sqft,Ready to Move,3 out of 5,Resale,Furnished,South,Main Road,,3,3,,Freehold,,,
1.15 Cr ,9656,visakhapatnam,980 sqft,Ready to Move,2 out of 6,Resale,Unfurnished,,,MVV Pallavi,2,1,,,,,
36 Lac ,3214,visakhapatnam,950 sqft,Ready to Move,1 out of 5,Resale,Unfurnished,,,Royal City,2,1,,,,,
Call for Price,,visakhapatnam,925 sqft,Ready to Move,2 out of 5,Resale,Semi-Furnished,East,Main Road,,2,2,1 Covered,Freehold,,,
78 Lac ,8125,visakhapatnam,960 sqft,Ready to Move,2 out of 5,Resale,Furnished,,,,2,2,,,,,
36 Lac ,3396,visakhapatnam,,Ready to Move,3 out of 5,Resale,Unfurnished,,,,2,,,,1060 sqft,,
65 Lac ,3939,visakhapatnam,1500 sqft,Ready to Move,Ground out of 5,Resale,Unfurnished,,,,2,2,,,,,
33 Lac ,3420,visakhapatnam,965 sqft,Ready to Move,5 out of 5,Resale,Semi-Furnished,,,Suvarna Srinivasam,2,2,,,,,
40 Lac ,3077,visakhapatnam,1250 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,West,Main Road,,2,1,1 Covered,Freehold,,,
1.50 Cr ,7143,visakhapatnam,1800 sqft,Ready to Move,4 out of 5,Resale,Furnished,East,,,3,1,,Freehold,,,
40 Lac ,4211,visakhapatnam,1000 sqft,Ready to Move,3 out of 5,Resale,Semi-Furnished,,,,2,2,,,,,
32 Lac ,3200,visakhapatnam,,Ready to Move,1 out of 5,Resale,Unfurnished,,,,2,,,,1000 sqft,,
45 Lac ,3947,visakhapatnam,980 sqft,Ready to Move,5 out of 5,New Property,Furnished,East,Main Road,Novus Florence Village,2,2,,Freehold,,,
40 Lac ,4000,visakhapatnam,1000 sqft,Ready to Move,3 out of 4,Resale,Unfurnished,West,"Garden/Park, Main Road",,2,2,,Freehold,,,
72 Lac ,5114,visakhapatnam,,Ready to Move,10 out of 19,Resale,Unfurnished,East,"Pool, Garden/Park, Main Road",Shriram Panorama Hills,2,2,,Freehold,1408 sqft,,
45 Lac ,4688,visakhapatnam,,Ready to Move,1 out of 3,Resale,Unfurnished,,,,2,,,,960 sqft,,
1 Cr ,,visakhapatnam,1800 sqft,Ready to Move,5 out of 5,Resale,Furnished,,,Sea Sail Apartment,3,,,,,,
40 Lac ,4000,visakhapatnam,,Ready to Move,5 out of 5,Resale,Unfurnished,West,,,2,2,,Freehold,1000 sqft,,
30 Lac ,3046,visakhapatnam,915 sqft,Ready to Move,2 out of 5,Resale,Semi-Furnished,,,,2,1,,,,,
65 Lac ,,visakhapatnam,935 sqft,Ready to Move,4 out of 4,Resale,Furnished,South,,,2,1,1 Covered,Freehold,,,
95 Lac ,6552,visakhapatnam,1450 sqft,Ready to Move,4 out of 5,Resale,Furnished,,,,2,1,,,,,
60.8 Lac ,3200,visakhapatnam,1900 sqft,Ready to Move,2 out of 5,New Property,Unfurnished,East,Main Road,,3,3,1 Covered,Freehold,,,
47 Lac ,4700,visakhapatnam,800 sqft,Ready to Move,5 out of 5,New Property,Unfurnished,South,,,2,2,,Co-operative Society,,,
33 Lac ,2750,visakhapatnam,900 sqft,Ready to Move,4 out of 4,Resale,Unfurnished,North,Main Road,Shashank Paradise Apartment,2,2,1 Covered,Freehold,,,
36.5 Lac ,,visakhapatnam,865 sqft,Ready to Move,1 out of 3,Resale,Unfurnished,East,Main Road,,2,1,,Freehold,,,
65 Lac ,6250,visakhapatnam,,Ready to Move,1 out of 3,Resale,Semi-Furnished,,,,2,,,,1040 sqft,,
97 Lac ,4850,visakhapatnam,1750 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,North,,,3,3,,,,,
1.26 Cr ,7000,visakhapatnam,1500 sqft,Ready to Move,7 out of 15,Resale,Unfurnished,West,Pool,MVV City,3,3,,Freehold,,,
50 Lac ,3774,visakhapatnam,1325 sqft,Ready to Move,Ground out of 6,Resale,Semi-Furnished,South,"Garden/Park, Pool",,2,1,,Freehold,,,
36 Lac ,3396,visakhapatnam,1000 sqft,Ready to Move,Ground out of 5,New Property,Unfurnished,,,Jayam Heights,2,2,,,,,
49 Lac ,5158,visakhapatnam,,Ready to Move,4 out of 5,Resale,Furnished,,,,2,,,,950 sqft,,
80 Lac ,4848,visakhapatnam,1250 sqft,Ready to Move,1 out of 5,Resale,Unfurnished,North,Main Road,,3,2,,Freehold,,,
40 Lac ,3810,visakhapatnam,800 sqft,Ready to Move,3 out of 5,Resale,Unfurnished,East,Main Road,,2,1,,Freehold,,,
1.61 Cr ,9200,visakhapatnam,1400 sqft,Ready to Move,3 out of 5,Resale,Unfurnished,,,,3,1,,,,,
67.3 Lac ,4638,visakhapatnam,1160 sqft,Ready to Move,4 out of 5,New Property,Unfurnished,South,,,3,2,,Co-operative Society,,,
1.60 Cr ,11034,visakhapatnam,,Ready to Move,5 out of 6,Resale,Semi-Furnished,,,,2,,,,1450 sqft,,
84.8 Lac ,4711,visakhapatnam,1440 sqft,Ready to Move,2 out of 5,New Property,Unfurnished,East,,,3,2,,Co-operative Society,,,
75.6 Lac ,6300,visakhapatnam,1200 sqft,Ready to Move,2 out of 5,New Property,Unfurnished,,,,2,2,,,,,
1.33 Cr ,5800,visakhapatnam,1606 sqft,Ready to Move,5 out of 5,New Property,Unfurnished,East,,Revathis Laxmi,3,1,2 Covered,Freehold,,,
32 Lac ,,visakhapatnam,800 sqft,Ready to Move,3 out of 3,Resale,Semi-Furnished,,,,2,1,,,,,
48 Lac ,4711,visakhapatnam,204 sqft,Ready to Move,2 out of 5,New Property,Unfurnished,North,Main Road,,2,1,1 Covered,Freehold,,,
88 Lac ,6692,visakhapatnam,1500 sqft,Ready to Move,1 out of 15,Resale,Unfurnished,West,,MVV City,2,1,,Freehold,,,
60 Lac ,4979,visakhapatnam,1285 sqft,Ready to Move,Ground out of 5,Resale,Unfurnished,North,Main Road,,2,3,1 Covered,Freehold,,,
98 Lac ,7686,visakhapatnam,1275 sqft,Ready to Move,4 out of 4,Resale,Semi-Furnished,South,,,3,2,,Freehold,,,
45 Lac ,4286,visakhapatnam,,Ready to Move,4 out of 7,Resale,Unfurnished,East,,Pavan Mitra Apartments,2,1,,Freehold,1050 sqft,,
34 Lac ,2833,visakhapatnam,1000 sqft,Ready to Move,Ground out of 4,Resale,Furnished,North,,,2,,,Freehold,,,
35 Lac ,3333,visakhapatnam,880 sqft,Ready to Move,Ground out of 2,Resale,Semi-Furnished,,,,2,2,,,,,
54 Lac ,5143,visakhapatnam,840 sqft,Ready to Move,4 out of 5,New Property,Unfurnished,South,,,2,2,,Co-operative Society,,,
90 Lac ,6207,visakhapatnam,1150 sqft,Ready to Move,1 out of 5,New Property,Unfurnished,East,Main Road,,2,2,1 Covered,Freehold,,,
40 Lac ,3636,visakhapatnam,800 sqft,Ready to Move,4 out of 6,Resale,Unfurnished,East,"Garden/Park, Pool, Main Road",Utkarsha Emerald,2,1,,Freehold,,,
77 Lac ,7000,visakhapatnam,220 sqft,Ready to Move,2 out of 5,New Property,Unfurnished,North,Main Road,,2,1,2 Covered,Freehold,,,
61 Lac ,3200,visakhapatnam,1905 sqft,Ready to Move,3 out of 5,New Property,Unfurnished,East,"Garden/Park, Main Road",,3,3,1 Covered,Freehold,,,
40.5 Lac ,3000,visakhapatnam,1100 sqft,Ready to Move,2 out of 5,New Property,Unfurnished,East,Main Road,,3,2,1 Covered,Freehold,,,
42 Lac ,2521,visakhapatnam,,Ready to Move,Ground out of 2,Resale,Semi-Furnished,,,,2,,,,1666 sqft,,
65 Lac ,5118,visakhapatnam,,Ready to Move,5 out of 5,Resale,Furnished,,,,2,,,,1270 sqft,,
1 Cr ,5051,visakhapatnam,,Ready to Move,8 out of 9,Resale,Semi-Furnished,,,Aditya Fortune Tower,3,2,,,1980 sqft,,
1.28 Cr ,5800,visakhapatnam,1549 sqft,Ready to Move,5 out of 5,New Property,Unfurnished,West,Garden/Park,Revathis Laxmi,3,2,2 Covered,Freehold,,,
47 Lac ,4087,visakhapatnam,950 sqft,Ready to Move,5 out of 5,New Property,Unfurnished,South,Main Road,Pendurthi,3,2,,Freehold,,,
31.5 Lac ,3000,visakhapatnam,900 sqft,Ready to Move,3 out of 5,New Property,Unfurnished,West,Main Road,,2,2,1 Covered,Freehold,,,
48 Lac ,3780,visakhapatnam,1270 sqft,Ready to Move,Ground out of 5,Resale,Unfurnished,North,Main Road,,2,1,1 Covered,Freehold,,,
85 Lac ,4416,visakhapatnam,1900 sqft,Ready to Move,4 out of 5,Resale,Semi-Furnished,North,Garden/Park,,3,2,1 Covered,Freehold,,,
55.8 Lac ,5073,visakhapatnam,880 sqft,Ready to Move,3 out of 5,New Property,Unfurnished,,,,2,2,,,,,
Call for Price,,visakhapatnam,,Ready to Move,2 out of 5,New Property,Unfurnished,West,Main Road,,2,2,,Freehold,1300 sqft,,
70 Lac ,6364,visakhapatnam,1000 sqft,Ready to Move,4 out of 5,Resale,Unfurnished,North,Main Road,,2,1,5 Covered,Freehold,,,
49 Lac ,3630,visakhapatnam,1250 sqft,Ready to Move,3 out of 5,Resale,Unfurnished,East,"Garden/Park, Main Road",Teachers Layout,2,2,,Freehold,,,
60 Lac ,,visakhapatnam,800 sqft,Ready to Move,5 out of 5,Resale,Semi-Furnished,,,,2,2,,,,,
74 Lac ,4625,visakhapatnam,1250 sqft,Ready to Move,5 out of 5,Resale,Unfurnished,,,,3,,,,,,
35 Lac ,3571,visakhapatnam,950 sqft,Ready to Move,1 out of 35,Resale,Unfurnished,,,,2,1,,,,,
38 Lac ,4176,visakhapatnam,910 sqft,Ready to Move,2 out of 4,Resale,Unfurnished,South,Main Road,Sai Balaji Enclave,2,1,,Freehold,,,
46 Lac ,4600,visakhapatnam,,Ready to Move,4 out of 6,Resale,Furnished,,,,2,,,,1000 sqft,,
46 Lac ,3345,visakhapatnam,1275 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,East,"Garden/Park, Main Road",,3,2,,Freehold,,,
1.96 Cr ,8370,visakhapatnam,2350 sqft,Ready to Move,3 out of 5,Resale,Semi-Furnished,North - East,Garden/Park,,3,3,,Freehold,,,
75 Lac ,8352,visakhapatnam,898 sqft,Ready to Move,1 out of 5,Resale,Unfurnished,South,Main Road,,2,1,1 Covered,Freehold,,,
36 Lac ,,visakhapatnam,850 sqft,Ready to Move,4 out of 5,,Semi-Furnished,,,,2,,,,,,
37 Lac ,3318,visakhapatnam,1050 sqft,Ready to Move,2 out of 2,Resale,Unfurnished,East,,,2,2,,Freehold,,,
45 Lac ,4091,visakhapatnam,1070 sqft,Ready to Move,4 out of 5,Resale,Unfurnished,East,,,2,2,,Freehold,,,
32 Lac ,3200,visakhapatnam,940 sqft,Ready to Move,Ground out of 5,Resale,Semi-Furnished,,,,2,2,1 Covered,Freehold,,,
81 Lac ,4909,visakhapatnam,1300 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,North,Main Road,,3,2,,Freehold,,,
64.8 Lac ,3600,visakhapatnam,1800 sqft,Ready to Move,5 out of 5,New Property,Semi-Furnished,East,"Garden/Park, Pool, Main Road",Sardar Nest Phase 3 Gajuwaka,3,2,1 Covered,Freehold,,,
90.2 Lac ,5500,visakhapatnam,,Ready to Move,4 out of 5,New Property,Unfurnished,East,Main Road,,3,1,,Freehold,1640 sqft,,
57 Lac ,3532,visakhapatnam,1580 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,,,,3,2,,,,,
82.5 Lac ,5690,visakhapatnam,1200 sqft,Ready to Move,3 out of 5,New Property,Semi-Furnished,West,Main Road,,3,,,Power Of Attorney,,,
46 Lac ,4201,visakhapatnam,1095 sqft,Ready to Move,3 out of 5,New Property,Unfurnished,East,,,2,1,1 Covered,Freehold,,,
54 Lac ,3668,visakhapatnam,,Ready to Move,5 out of 5,Resale,Semi-Furnished,West,"Garden/Park, Main Road, Pool",Novus Florence Village,3,2,,Freehold,1472 sqft,,
1.40 Cr ,7705,visakhapatnam,1500 sqft,Ready to Move,2 out of 11,Resale,Unfurnished,East,"Pool, Garden/Park, Main Road",Gayatri Apartments,3,1,,Freehold,,,
80 Lac ,6400,visakhapatnam,1015 sqft,Ready to Move,3 out of 4,Resale,Furnished,South,Main Road,,2,1,,Freehold,,,
32 Lac ,2712,visakhapatnam,1100 sqft,Ready to Move,3 out of 4,Resale,Unfurnished,West,,,2,1,,Freehold,,,
1.50 Cr ,8000,visakhapatnam,1875 sqft,Ready to Move,4 out of 5,Resale,Semi-Furnished,North,,,3,2,,Leasehold,,,
58 Lac ,4833,visakhapatnam,1000 sqft,Ready to Move,3 out of 3,Resale,Unfurnished,South,"Garden/Park, Main Road",,2,3,,Freehold,,,
50 Lac ,,visakhapatnam,965 sqft,Ready to Move,3 out of 4,Resale,Semi-Furnished,West,,,2,1,,Freehold,,,
1.14 Cr ,5500,visakhapatnam,1700 sqft,Ready to Move,3 out of 5,Resale,Unfurnished,North,Main Road,,3,3,,Freehold,,,
60 Lac ,6000,visakhapatnam,900 sqft,Ready to Move,1 out of 2,Resale,Unfurnished,East,Main Road,,2,1,,Freehold,,,
55 Lac ,6111,visakhapatnam,750 sqft,Ready to Move,2 out of 4,Resale,Unfurnished,South,"Garden/Park, Main Road",,2,1,,Freehold,,,
52 Lac ,3714,visakhapatnam,,Ready to Move,5 out of 5,Resale,Semi-Furnished,West,Main Road,,3,2,1 Covered,Freehold,1400 sqft,,
32.8 Lac ,2707,visakhapatnam,1000 sqft,Ready to Move,3 out of 5,Resale,Unfurnished,,,,3,1,,,,,
99 Lac ,6188,visakhapatnam,1450 sqft,Ready to Move,2 out of 5,New Property,Unfurnished,West,Main Road,,3,1,1 Covered,Freehold,,,
65 Lac ,4815,visakhapatnam,1200 sqft,Ready to Move,Ground out of 5,Resale,Semi-Furnished,,,,2,1,,,,,
36 Lac ,3429,visakhapatnam,1000 sqft,Ready to Move,3 out of 4,Resale,Unfurnished,East,"Garden/Park, Pool, Main Road",,2,1,,Co-operative Society,,,
40.9 Lac ,3493,visakhapatnam,,Ready to Move,,Resale,,,,Novus Florence Village,,,,,1171 sqft,,
76 Lac ,5630,visakhapatnam,200 sqft,Ready to Move,1 out of 1,Resale,Furnished,,,,2,1,,,,,
84 Lac ,5419,visakhapatnam,1300 sqft,Ready to Move,1 out of 5,Resale,Unfurnished,,,,3,1,,,,,
50 Lac ,4105,visakhapatnam,1000 sqft,Ready to Move,2 out of 4,Resale,Unfurnished,East,Main Road,,2,1,,Freehold,,,
45 Lac ,4167,visakhapatnam,1000 sqft,Ready to Move,3 out of 5,Resale,Unfurnished,East,,,2,1,,Freehold,,,
66 Lac ,5156,visakhapatnam,950 sqft,Ready to Move,4 out of 17,Resale,Unfurnished,,,Indiabulls Sierra,2,2,,,,,
50 Lac ,5587,visakhapatnam,,Ready to Move,6 out of 8,Resale,Unfurnished,,,Pavan Mitra Apartments,2,2,,,895 sqft,,
Call for Price,,visakhapatnam,800 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,East,Main Road,,2,1,1 Covered,Freehold,,,
44 Lac ,4074,visakhapatnam,,Ready to Move,3 out of 5,Resale,Unfurnished,,,,2,,,,1080 sqft,,
Call for Price,,visakhapatnam,800 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,East,"Pool, Garden/Park, Main Road",MB Royal,2,1,,Freehold,,,
62 Lac ,5636,visakhapatnam,300 sqft,Ready to Move,Ground out of 3,Resale,Furnished,,,Vasundhara Lorvens Fortune Club,2,2,,,,,
75 Lac ,5455,visakhapatnam,1300 sqft,Ready to Move,4 out of 5,Resale,Semi-Furnished,East,Main Road,,2,2,,Freehold,,,
35 Lac ,2800,visakhapatnam,884 sqft,Ready to Move,5 out of 5,Resale,Unfurnished,North - East,Main Road,,2,1,,Freehold,,,
1.20 Cr ,6218,visakhapatnam,1930 sqft,Ready to Move,4 out of 5,Resale,Unfurnished,South,,,4,2,,Freehold,,,
27 Lac ,3965,visakhapatnam,600 sqft,Ready to Move,1 out of 3,Resale,Furnished,,,,1,1,,,,,
37 Lac ,3854,visakhapatnam,,Ready to Move,2 out of 3,Resale,Unfurnished,,,,2,,,,960 sqft,,
43 Lac ,3359,visakhapatnam,,Ready to Move,2 out of 5,Resale,Unfurnished,,,,2,,,,1280 sqft,,
50.4 Lac ,2965,visakhapatnam,1000 sqft,Ready to Move,1 out of 5,Resale,Unfurnished,East,"Garden/Park, Main Road",,3,2,,Freehold,,,
Call for Price,,visakhapatnam,970 sqft,Ready to Move,2 out of 4,Resale,Unfurnished,West,Main Road,,2,1,1 Covered,Freehold,,,
44 Lac ,4293,visakhapatnam,,Ready to Move,5 out of 6,Resale,Semi-Furnished,,,,2,,,,1025 sqft,,
52.9 Lac ,4069,visakhapatnam,1300 sqft,Ready to Move,5 out of 5,Resale,Unfurnished,South,Main Road,,2,2,,Leasehold,,,
75 Lac ,4464,visakhapatnam,1680 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,North,Main Road,,2,3,1 Covered,Freehold,,,
54.8 Lac ,4982,visakhapatnam,820 sqft,Ready to Move,2 out of 5,New Property,Unfurnished,East,,,2,2,,Co-operative Society,,,
99.7 Lac ,5600,visakhapatnam,1350 sqft,Ready to Move,3 out of 5,Resale,Semi-Furnished,East,Main Road,,2,2,,Freehold,,,
25 Lac ,,visakhapatnam,850 sqft,Ready to Move,3 out of 3,,Unfurnished,,,,1,,,,,,
Call for Price,,visakhapatnam,1850 sqft,Ready to Move,2 out of 4,Resale,Furnished,East,Garden/Park,Lansum Square,3,2,,Freehold,,,
36 Lac ,4000,visakhapatnam,,Ready to Move,1 out of 4,New Property,Unfurnished,North,Main Road,,2,,,Freehold,900 sqft,,
48 Lac ,5000,visakhapatnam,,Ready to Move,Ground out of 3,Resale,Unfurnished,,,,2,,,,960 sqft,,
75 Lac ,5769,visakhapatnam,,Ready to Move,2 out of 3,Resale,Furnished,,,,2,,,,1300 sqft,,
67.5 Lac ,5000,visakhapatnam,1100 sqft,Ready to Move,3 out of 5,Resale,Furnished,North,"Garden/Park, Main Road",,2,2,1 Covered,Freehold,,,
41 Lac ,4100,visakhapatnam,950 sqft,Ready to Move,2 out of 4,Resale,Semi-Furnished,,,,2,1,,,,,
37 Lac ,3700,visakhapatnam,780 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,East,,,2,2,1 Covered,Freehold,,,
1.90 Cr ,7917,visakhapatnam,,Ready to Move,2 out of 5,Resale,Unfurnished,North - East,Main Road,,3,2,,Freehold,2400 sqft,,
76 Lac ,4543,visakhapatnam,1304 sqft,Ready to Move,3 out of 8,Resale,Unfurnished,East,"Garden/Park, Main Road",MVV Orchid,3,2,,,,,
62.5 Lac ,5482,visakhapatnam,950 sqft,Ready to Move,5 out of 5,Resale,Semi-Furnished,North,Main Road,,2,2,,Freehold,,,
40 Lac ,3883,visakhapatnam,90 sqyrd,Ready to Move,3 out of 8,Resale,Furnished,East,"Pool, Garden/Park, Main Road",MVV Orchid,2,1,,Freehold,,,
20 Lac ,3774,visakhapatnam,,Ready to Move,1 out of 4,Resale,Unfurnished,West,,,1,1,,Freehold,530 sqft,,
29.9 Lac ,2990,visakhapatnam,900 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,East,Main Road,,2,1,,Freehold,,,
88 Lac ,7586,visakhapatnam,1140 sqft,Ready to Move,3 out of 5,New Property,Unfurnished,East,Main Road,,2,1,,Freehold,,,
88 Lac ,3957,visakhapatnam,2200 sqft,Ready to Move,1 out of 3,Resale,Unfurnished,East,Main Road,,3,2,2 Covered,Freehold,,,
35 Lac ,3333,visakhapatnam,,Ready to Move,10 out of 10,Resale,Unfurnished,,,MVV and MK Park,2,,,,1050 sqft,,
91 Lac ,7000,visakhapatnam,230 sqft,Ready to Move,1 out of 5,New Property,Unfurnished,South,Main Road,,2,2,1 Covered,Freehold,,,
40 Lac ,3540,visakhapatnam,,Ready to Move,3 out of 5,Resale,Unfurnished,North,Main Road,,2,2,,Freehold,1130 sqft,,
96 Lac ,5189,visakhapatnam,1850 sqft,Ready to Move,2 out of 5,New Property,Semi-Furnished,North,Main Road,,3,3,1 Covered,Freehold,,,
94 Lac ,4631,visakhapatnam,1500 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,West,Main Road,,3,2,,Freehold,,,
91 Lac ,7429,visakhapatnam,,Ready to Move,4 out of 6,Resale,Unfurnished,North - West,Main Road,,2,2,,Freehold,1225 sqft,,
83 Lac ,4611,visakhapatnam,1440 sqft,Ready to Move,2 out of 5,New Property,Unfurnished,East,,,3,2,,Co-operative Society,,,
34 Lac ,3091,visakhapatnam,950 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,East,"Pool, Garden/Park, Main Road",,2,2,,Freehold,,,
34 Lac ,3523,visakhapatnam,,Ready to Move,1 out of 5,Resale,Semi-Furnished,,,Suvarna Srinivasam,2,,,,965 sqft,,
62 Lac ,5905,visakhapatnam,975 sqft,Ready to Move,Ground out of 2,Resale,Unfurnished,East,Main Road,,2,2,,Freehold,,,
60 Lac ,4000,visakhapatnam,1500 sqft,Ready to Move,4 out of 5,New Property,Unfurnished,South,"Garden/Park, Pool, Main Road",Integral Sunrise City,3,2,,Freehold,,,
44 Lac ,3411,visakhapatnam,,Ready to Move,4 out of 5,Resale,Semi-Furnished,East,,Anand Castle,2,1,1 Covered,Freehold,1290 sqft,,
71.2 Lac ,5011,visakhapatnam,,Ready to Move,5 out of 5,New Property,Semi-Furnished,South,Main Road,,2,2,,Freehold,1420 sqft,,
